0,71.05623413757642, 114.76989748964995, 157.93896249624740, 200.37326213117396, 241.89916063621206, 282.36258221457132, 321.63111244923971, 359.59515504432773, 396.16819284245463, 431.28625467331358, 464.90672511535348, 497.00665221818400, 527.58071043883990, 556.63896576686773, 584.20457116097464, 610.31149683240676, 635.00237487445213, 658.32651374340833, 680.33811678703523, 701.09472127247466, 
100,151.46079916724830, 160.84168399064882, 166.13595166261879, 154.93385895977926, 138.61852840325244, 130.53653693196742, 145.71828288767509, 193.53663763906758, 280.58056312134926, 409.89739133016104, 554.53226128716256, 678.87634018461790, 769.68962724232938, 827.10093607963393, 848.90137612535125, 826.44343852257293, 766.66386295349378, 697.47240310188522, 625.46335038992368, 587.89735857285223, 
200,92.38287947962856, 83.37261784205459, 79.73694040943050, 79.72678668689230, 85.83067177788249, 109.11231537145399, 153.09023613595917, 216.57072476569715, 303.24586209999234, 416.84149631647517, 539.52422120617996, 644.43366298056594, 722.97012001315943, 779.01655966245210, 819.70312636597635, 852.13377595425345, 866.55343452617490, 893.14695247994496, 971.35829453966915, 926.14902186700022, 
300,10.00000000000000, 10.00000000000000, 21.23631936885720, 31.84691421350014, 51.72587528587570, 83.01058343372154, 127.31406687031031, 188.97595943556013, 275.49496750721147, 394.77107701806926, 528.32755220460240, 645.49357932091277, 735.59697861467657, 802.17042758667253, 850.42712120179442, 885.56351180110016, 909.46641364178402, 928.55408999652525, 937.58731692205856, 932.39734367376320, 
400,16.43172408416349, 20.17182068216432, 28.68437923827486, 38.74144808824057, 55.07824603219932, 74.88643459123209, 107.66124230213900, 158.03501187944471, 238.57665001548301, 357.13182440344070, 492.59185332687508, 611.76888179743958, 703.43250994321886, 770.74952456162043, 818.87960624348079, 854.33582286675096, 878.56481544904921, 896.17081600459960, 907.30826115376681, 909.84000476095332, 
500,55.17016822693679, 59.47388542301113, 67.11053059520158, 73.74686275771479, 84.31455751283674, 101.90085284884590, 132.71790966770402, 183.09234632499715, 263.39174504298467, 377.20264090921017, 503.56856687381855, 612.14307943402912, 692.86154931110639, 749.27631206267154, 787.20955119216524, 813.68135013134588, 830.76962269401622, 843.61277812600724, 852.25340920310555, 855.55238608725244, 
600,79.50279471059764, 80.72484516260944, 88.42581547003566, 95.96710064071075, 106.62513575316389, 124.96816510208735, 157.20886213470962, 209.03239009970912, 288.90831759546080, 401.17386453024625, 525.23365880014433, 631.74472845894741, 710.92326713194586, 766.31176537343708, 803.83457011839630, 829.92358201360355, 846.94648744889287, 858.50227653730008, 865.76966939346482, 865.09075067314529, 
700,72.70828042105366, 71.59403483083985, 78.40423832011473, 86.23201734612734, 97.79969671798702, 117.00213125574548, 150.33605970912089, 204.28451839027693, 287.48386605004629, 404.64438004616329, 534.29196161838570, 646.07813308872176, 729.99676162122944, 789.54975434348228, 830.63573892288389, 859.58675300818061, 878.70558494272973, 891.40133164851579, 899.21866548383400, 897.97073397755094, 
800,53.64243368690111, 53.07726647030140, 60.64539508369801, 69.18592536751123, 82.34319911014187, 103.22967201514045, 138.00509561762581, 192.97221787655585, 277.10420838487136, 395.55412836782108, 526.93751027288658, 640.49407601384837, 726.10720121969212, 787.35838367608960, 830.14607658604280, 860.97620598393826, 882.00546513228596, 897.03366376970257, 907.23197308949693, 909.01910017760667, 
900,46.62668172314915, 47.02693937166762, 54.77032169365167, 63.34310408809446, 76.84603236843249, 97.70365473338410, 132.17402918531727, 186.28116211605860, 269.38028667114008, 386.84186146242860, 517.56587992154186, 630.73828033886707, 716.14918205336596, 777.36078929176836, 820.14978289852695, 851.08161008532795, 872.15857417884342, 887.43942953482758, 897.80358491857373, 900.13270805329046, 
1000,54.25341244336789, 54.99266526194348, 62.22233931470414, 70.35155907848517, 83.21965804593897, 103.16275838617969, 136.34022775963902, 188.84873408608965, 270.27005446654942, 385.85361711217047, 514.69647737504533, 626.21152496630157, 710.18901565700287, 770.12634915733429, 811.74428625490214, 841.59098851151521, 861.66624849215339, 876.08223872586893, 885.67290331508377, 887.48447154305802, 
1100,62.63682555734549, 63.02271142187465, 70.01630074905462, 78.14506905937772, 90.78659494813215, 110.47900057584857, 143.21711935719969, 195.39411009752496, 276.53702192602003, 391.72944333999902, 519.90612404292426, 630.62711987733701, 713.73834771998031, 772.70478762736104, 813.29934940798250, 842.02636565505145, 861.01924840828610, 874.28778685431257, 882.80980877310321, 883.55036735898045, 
1200,63.45920291353052, 63.34159865021862, 70.09070139079233, 78.27365300317317, 91.08078396778795, 110.96718837916059, 143.96952812637480, 196.73228497822333, 278.74322149146957, 395.07440779168479, 524.33298940183568, 635.91834649147540, 719.68243356811422, 779.10467461914084, 820.02897838119111, 848.93631883481271, 868.06733973958637, 881.30546332543065, 889.79646778010942, 890.25400223830161, 
1300,58.92130136897874, 58.74969426401311, 65.54887337936269, 73.89108318152917, 87.11559589238348, 107.42629556794034, 140.83760940170862, 194.05819306477548, 276.64910924087366, 393.74840142159729, 523.86034756402307, 636.22929632348576, 720.68804566172776, 780.75429868653964, 822.29794060639676, 851.83486052844125, 871.60595659491037, 885.50859764807581, 894.67219211728820, 895.79583314806553, 
1400,55.75344328975235, 55.80693674749449, 62.67164908678397, 71.07102681350645, 84.51372964779149, 104.95394570404831, 138.41210047197222, 191.55482956834805, 274.05220419837661, 391.09691990960977, 521.24674218509335, 633.70350223947048, 718.27818970792805, 778.50263959098254, 820.22483473710383, 849.99344353613321, 870.00359438111957, 884.22241502880013, 893.69412482062864, 895.23415943538998, 
