-0.94444444444444,0.99392310120488,0.11741426620134,1.72969306999733,57.57956019996639,297122.78690659621498,598.35021563281009,
-0.83333333333333,0.94641016151378,0.12341551936416,1.72844718959472,60.51383324382142,296823.20972707716282,598.17778412589064,
-0.72222222222222,0.85711504387462,0.13655163553095,1.72550836732345,66.93202832233823,296116.89974896929925,597.77075156898320,
-0.61111111111111,0.73680805733027,0.15949376264258,1.71968418723877,78.12447452929918,294718.55106156226248,596.96286066955781,
-0.50000000000000,0.60000000000000,0.19744878002699,1.70814867616255,96.58579402599084,291954.53964318399085,595.35787312283924,
-0.38888888888889,0.46319194266973,0.26016202146050,1.68406820891132,126.90230190501116,286208.70911306020571,591.98636611454390,
-0.27777777777778,0.34288495612538,0.36530463429579,1.63064996532193,177.04391183483253,273579.99680303438799,584.40258990090888,
-0.16666666666667,0.25358983848622,0.54151181202111,1.51036045118101,258.45070512651159,245749.21740430116188,566.76115378961254,
-0.05555555555556,0.20607689879512,0.82022003036681,1.27027384332084,378.14948038986273,192857.08313808008097,528.84301909217152,
0.05555555555556,0.20607689879512,1.19981154343129,0.92522026078664,519.17733988683153,123743.52539173731930,465.87122593736979,
0.16666666666667,0.25358983848622,1.62158714911437,0.60553182324198,644.64609227801952,68355.12113381001109,393.20825112514643,
0.27777777777778,0.34288495612538,2.01892654299392,0.39231926260323,735.87171524101859,37228.43513816403720,330.53974414568665,
0.38888888888889,0.46319194266973,2.35980165100190,0.26812255072918,797.06884666988867,21849.72501347160869,283.85802100132219,
0.50000000000000,0.60000000000000,2.63741584931082,0.19698003239872,837.56152434603212,14189.60750488517624,250.92083005261301,
0.61111111111111,0.73680805733027,2.85380414247401,0.15543481987764,864.34573405199410,10184.66940417704609,228.23758291825195,
0.72222222222222,0.85711504387462,3.01257315918848,0.13098346937916,881.72786581035859,8014.60977239506337,213.13483126783834,
0.83333333333333,0.94641016151378,3.11675315610724,0.11723184162960,892.20610670230144,6861.87999956090698,203.88537237025335,
0.94444444444444,0.99392310120488,3.16835286421000,0.11101333489583,897.14417051633473,6357.76549982976849,199.48851315261410,
