1600,598.74984297908327, 599.03388476659120, 597.65563105475178, 597.11598572050639, 595.53868104725075, 592.02764341834643, 583.90512725418671, 565.94867210029213, 528.20630734433894, 463.76487050227615, 392.24545195014514, 331.46434139142440, 286.18368654196126, 254.20060606126722, 232.14313952963968, 217.54806962832555, 207.48089165846781, 205.75412645491303, 
1700,598.12537085491772, 598.27633617121694, 597.03181595481556, 596.40980154638976, 594.44003316173814, 590.50808676776808, 582.19307487489118, 564.25840686972765, 526.55833084716608, 462.20375757834910, 390.81811492736927, 330.16691173505177, 284.99132758173323, 253.08954165506333, 231.10045078989657, 216.57502270328240, 206.58440263535397, 204.95944630231872, 
1800,597.60018873430033, 598.13942803068801, 597.30241117035587, 596.61482833979005, 594.47912720856027, 590.55703546805171, 582.37976224757085, 564.47180797058274, 526.56279382049831, 461.96814098510117, 390.42040418568735, 329.67171963015738, 284.44241878340824, 252.51457007954627, 230.52328550809861, 216.00477490986725, 206.04360514929570, 204.42243302274014, 
1900,597.68364730616508, 598.55843209396039, 597.87435679374619, 597.17593653454833, 595.19793894643476, 591.57668727716282, 583.61921372151062, 565.70040181011370, 527.60162287125536, 462.77457358883657, 391.02467327399188, 330.12371938345626, 284.78896165087053, 252.78941866403633, 230.74997414235889, 216.18713330639295, 206.19094403759172, 204.50191004631822, 
2000,598.12414608700578, 598.97420040488714, 598.13165441303249, 597.50756693474887, 595.79240435891029, 592.38486326925624, 584.47280902192870, 566.50434035339902, 528.39091412591381, 463.54476244396398, 391.74820382792689, 330.79503122320460, 285.41363735811950, 253.37365136106308, 231.29514589998101, 216.68946150556837, 206.64243856833099, 204.89685007810897, 
2100,598.37949589165783, 599.00371499257255, 597.97922262396662, 597.45611361069962, 595.83618946355239, 592.37593585546426, 584.35627183777547, 566.38370563455544, 528.40735411956723, 463.69906131096496, 391.98557389449530, 331.07497075072945, 285.71071741702275, 253.67246765741871, 231.58375975944091, 216.96444120827960, 206.89441232525155, 205.14705947288192, 
2200,598.23689461013817, 598.74366948733098, 597.72549118320489, 597.22091405155277, 595.47558424025362, 591.83567598823709, 583.73164845511292, 565.81550300674667, 527.95883634552285, 463.35892569675292, 391.72775422879147, 330.87445749239754, 285.54761874809759, 253.53391509154741, 231.46257475535313, 216.86308356747415, 206.81400678554419, 205.10884118788837, 
2300,597.95463030614258, 598.53394979643053, 597.63669997548175, 597.05326528756564, 595.14083242970651, 591.41176972093990, 583.32446153131752, 565.44622268579008, 527.57745505183914, 462.96656587794729, 391.34814783720748, 330.51808272497067, 285.21670177667227, 253.22886410590760, 231.18545083996398, 216.61747488919025, 206.60613478659653, 204.93648673934712, 
2400,597.86758209217146, 598.55759039783243, 597.71303278599123, 597.04592943350440, 595.09959013728712, 591.42975824082578, 583.40336835124424, 565.50223276241070, 527.54025212398972, 462.85527158293462, 391.20126076232145, 330.35952447013756, 285.05955551854777, 253.08015153602767, 231.04945278871847, 216.49358775745813, 206.49589385412906, 204.82249331443620, 
2500,598.01034688358459, 598.71329613013427, 597.80972483649737, 597.14019753194873, 595.29091599171250, 591.72131585104148, 583.71654058709839, 565.76490041697559, 527.74216420861489, 463.01373282526305, 391.32896142095041, 330.46592401300722, 285.15141915081819, 253.16111608118419, 231.12025117838610, 216.55066313143377, 206.53539510072582, 204.83434219487691, 
2600,598.16799888496973, 598.80633101574665, 597.83448655215773, 597.23411157262399, 595.48176404339324, 591.93844000623642, 583.90347386458870, 565.93243757613072, 527.93107353962114, 463.21963571020683, 391.53274545019127, 330.65774721075769, 285.32758205351763, 253.31984841157248, 231.25970466135789, 216.66900106806841, 206.62954785782497, 204.91004378897094, 
2700,598.17095548859231, 598.76816382783477, 597.80542809693702, 597.26229980653966, 595.51034323729073, 591.91722005116128, 583.85311257873980, 565.91171895747016, 527.96966250301000, 463.29514785538470, 391.62038116471200, 330.74447449987485, 285.40751904903317, 253.39058053471749, 231.32068216227225, 216.72225836955559, 206.67673858502010, 204.96278114860590, 
2800,598.05973516695758, 598.68161763249202, 597.77820222530670, 597.22377058640791, 595.40253082318259, 591.76072616137674, 583.70432426625871, 565.80115903723322, 527.88590000117347, 463.22360194190287, 391.55664802040479, 330.68677045035008, 285.35499524481042, 253.34343978186226, 231.28036910528655, 216.69186993533313, 206.65994282177752, 204.96331566711152, 
2900,597.98541989694991, 598.64949588418494, 597.77343193814784, 597.16527839962748, 595.29483580702811, 591.65571658859915, 583.62467531470998, 565.72503648281884, 527.78691149472468, 463.11029292579826, 391.44412137739630, 330.58263349116424, 285.26219669006582, 253.26331631255019, 231.21378393027234, 216.63922545489800, 206.62205934460275, 204.93405228511367, 
3000,598.01733058311402, 598.68483414833509, 597.77723455698901, 597.13740044014753, 595.28176103246255, 591.67681151861063, 583.65358696036276, 565.72621678757696, 527.75379415987220, 463.06202557520805, 391.39495304480363, 330.53856386915743, 285.22501098824631, 253.23303651944155, 231.18931293025403, 216.61827120834420, 206.60202485825039, 204.90810892968892, 
3100,598.09108716419382, 598.72775488869115, 597.77796144335935, 597.15585514284908, 595.34527557102410, 591.75923150994129, 583.72038010407687, 565.77006506176031, 527.79006381800366, 463.09855159838060, 391.43112548485351, 330.57298964221519, 285.25656687044608, 253.26053285114867, 231.21120946806818, 216.63259740056583, 206.60636498707220, 204.90239343081879, 
3200,598.11541276108881, 598.73144036264500, 597.77975404082645, 597.19484507082564, 595.40455441792483, 591.80647988700650, 583.75187879783743, 565.80661290232865, 527.84535800005813, 463.16293895263203, 391.49383451561687, 330.62905900028721, 285.30432306736486, 253.29944002425171, 231.24128289313529, 216.65427483611509, 206.62014643042852, 204.91322550597909, 
3300,598.07759865958133, 598.70593562279180, 597.78708952385318, 597.21579667613832, 595.40746602436673, 591.78933771475420, 583.73773729217532, 565.81392469093316, 527.87039104402731, 463.19198725600677, 391.51969740771386, 330.64968276790756, 285.31985516299409, 253.31078316923671, 231.24990522490805, 216.66208054351273, 206.62947179093496, 204.92743319553884, 
3400,598.03578315072730, 598.68854932465558, 597.79333404995486, 597.20402630357444, 595.36947977523528, 591.74805797748229, 583.71119773457997, 565.79871512143427, 527.85375887220744, 463.17134642670680, 391.49774726047951, 330.62863248086626, 285.30111899514748, 253.29547464688500, 231.23908167701370, 216.65675298330117, 206.63086899732062, 204.93414614368257, 
3500,598.03682418647327, 598.69533311262478, 597.78999562269644, 597.17783611723644, 595.33871282020039, 591.72953612681852, 583.69986974352651, 565.77907756505499, 527.82095166778788, 463.13415093631011, 391.46314682834429, 330.59937854977744, 285.27782458212607, 253.27806111134907, 231.22703645990725, 216.64930337714733, 206.62699840396053, 204.93045883402175, 
3600,598.06811622029625, 598.71074049212825, 597.77983265030309, 597.16489358266153, 595.34119445966292, 591.74155981874208, 583.70485305949614, 565.76974099607162, 527.80419099005496, 463.11835681012116, 391.45116016559354, 330.59127516277294, 285.27275408328342, 253.27496547193135, 231.22464489461223, 216.64629138714224, 206.62168244017582, 204.92165095187980, 
3700,598.08725359826292, 598.71469734249672, 597.77422361294350, 597.17410620805515, 595.36357181804499, 591.76063560091063, 583.71343299128262, 565.77458468961095, 527.81350092420189, 463.13151332107191, 391.46513471843735, 330.60413899319622, 285.28345726461987, 253.28281186651901, 231.22912977929644, 216.64707623472034, 206.61838915137710, 204.91598958655493, 
3800,598.07636174220647, 598.70619841587916, 597.77907240223055, 597.19119619915546, 595.37819571252692, 591.76621564502068, 583.71746195098160, 565.78671105742478, 527.83363052376137, 463.15285625858354, 391.48365770851848, 330.61862829753454, 285.29395457136280, 253.28971231185696, 231.23310124113954, 216.64889131600694, 206.61909200094823, 204.91756869836996, 
3900,598.05520612901535, 598.69866825677161, 597.78809956613804, 597.19780180915416, 595.37392282943676, 591.75895423082818, 583.71742056961352, 565.79499731735189, 527.84374802871218, 463.16045003361609, 391.48820726883929, 330.62082138911131, 285.29470479469512, 253.28988995234172, 231.23359781854353, 216.65050064730767, 206.62283302884117, 204.92348112632834, 
4000,598.04975115517016, 598.70062275114890, 597.79114428306411, 597.19034018547211, 595.36136455530664, 591.75141410705749, 583.71603545905782, 565.79329310431888, 527.83750260661066, 463.15166246537933, 391.47938991433296, 330.61329723946460, 285.28906244577621, 253.28643778116810, 231.23244993316408, 216.65162398390430, 206.62613483788945, 204.92752189081364, 
4100,598.06203254684385, 598.70734613548564, 597.78596121658620, 597.17985980806054, 595.35546474053558, 591.75091907324611, 583.71415279758867, 565.78506375574364, 527.82516981036974, 463.13983970905809, 391.47007103249553, 330.60678124709796, 285.28500582569751, 253.28436268301499, 231.23174123029600, 216.65166531292419, 206.62608653209031, 204.92642045338988, 
4200,598.07402565677307, 598.70980628443908, 597.77946483310257, 597.17742497567383, 595.35956105330285, 591.75458348923075, 583.71212185352749, 565.77900109645225, 527.81984879929905, 463.13697210532342, 391.46915538632027, 330.60700425865923, 285.28565269877373, 253.28484549365092, 231.23153411467555, 216.65037215096123, 206.62320035122951, 204.92237967463268, 
4300,598.07258119409926, 598.70611917629822, 597.77868935695562, 597.18315988461768, 595.36606185501580, 591.75665079392070, 583.71135353091677, 565.78019112150378, 527.82447589321532, 463.14282472411747, 391.47449437493214, 330.61108901934853, 285.28825953686186, 253.28592827408761, 231.23119217424696, 216.64879397144080, 206.62067083860214, 204.91989560271591, 
4400,598.06264477497666, 598.70194603672996, 597.78324266535060, 597.18905617021323, 595.36767843466089, 591.75573389087629, 583.71284342559932, 565.78593874871581, 527.83180734517464, 463.14898515790077, 391.47873793168122, 330.61356382538270, 285.28937541235615, 253.28610858079287, 231.23090673539812, 216.64846336799127, 206.62086909757042, 204.92094483154611, 
4500,598.05726369732554, 598.70220340188280, 597.78722048175121, 597.18920665349776, 595.36458708807311, 591.75440743123352, 583.71531118001553, 565.78979125378521, 527.83410752920952, 463.14948782914382, 391.47822048807421, 330.61268837808319, 285.28860371156043, 253.28577554527780, 231.23126537127541, 216.64965721579765, 206.62307514545208, 204.92363241428825, 
4600,598.06122489576342, 598.70563209190300, 597.78662886075688, 597.18515757797434, 595.36165860836945, 591.75458911291821, 583.71625403247197, 565.78853018662346, 527.83069971394843, 463.14577408239239, 391.47522895881343, 330.61073537068444, 285.28769226912482, 253.28581813956822, 231.23208484006008, 216.65103970776906, 206.62471304235831, 204.92494150799581, 
4700,598.06786287815544, 598.70765405818270, 597.78317109251395, 597.18223843233886, 595.36185127050112, 591.75548078266888, 583.71480674875363, 565.78462292518964, 527.82660205473019, 463.14288833615529, 391.47363801395045, 330.61013890470747, 285.28773632746203, 253.28618824992694, 231.23247016920365, 216.65119229841537, 206.62429457800965, 204.92396734949492, 
4800,598.06923284418917, 598.70630120797591, 597.78113913906998, 597.18306656872608, 595.36381716293192, 591.75552594888006, 583.71270056858975, 565.78252189994703, 527.82599238142348, 463.14335967529405, 391.47449241362244, 330.61093703843233, 285.28823084175821, 253.28622690351736, 231.23197182584110, 216.65014981372224, 206.62270917865715, 204.92228442720352, 
4900,598.06513918790813, 598.70382972925847, 597.78228615797184, 597.18566005716343, 595.36480699160347, 591.75470189320947, 583.71217594231484, 565.78380459723053, 527.82837019927285, 463.14554396354538, 391.47598235371350, 330.61167199083548, 285.28830943424464, 253.28577941512373, 231.23117317930846, 216.64917750707005, 206.62181413070670, 204.92174527973731, 
5000,598.06141707532697, 598.70323364705200, 597.78460377665238, 597.18681554389957, 595.36408098832726, 591.75423063186474, 583.71351031197071, 565.78631161759210, 527.83045305853534, 463.14665777011305, 391.47632532508868, 330.61153907695223, 285.28795558474440, 253.28540726910637, 231.23096094217902, 216.64924722553653, 206.62233169103126, 204.92255984422115, 
5100,598.06204397181705, 598.70474706967161, 597.78537051515480, 597.18577641392426, 595.36303788914734, 591.75473811235497, 583.71500364500253, 565.78723776682318, 527.83027548261032, 463.14595937500479, 391.47560292944280, 330.61103483959539, 285.28776971657140, 253.28558113755309, 231.23148561062510, 216.65007231390322, 206.62338198133421, 204.92352861814538, 
5200,598.06525360889509, 598.70622355969317, 597.78419523053549, 597.18429800544754, 595.36297603187484, 591.75552023574107, 583.71510241564386, 565.78610483168711, 527.82874716479728, 463.14481126575879, 391.47500363548397, 330.61092144115753, 285.28801936233100, 253.28607203896340, 231.23208085822878, 216.65064918903255, 206.62376848442474, 204.92363706145451, 
5300,598.06689948710721, 598.70605604760431, 597.78282872069769, 597.18406958015942, 595.36367100004929, 591.75560645822782, 583.71400289266012, 565.78462530171578, 527.82784697845864, 463.14456671839389, 391.47515133423497, 330.61123589943213, 285.28834242953451, 253.28629123562135, 231.23211162795087, 216.65044849647808, 206.62327855024188, 204.92302998774736, 
5400,598.06557709636661, 598.70481417995973, 597.78275856918606, 597.18495481973446, 595.36408816969981, 591.75497939216655, 583.71309558936628, 565.78438217207315, 527.82828356123866, 463.14516459066277, 391.47561512698019, 330.61146286713597, 285.28831721743137, 253.28602812565515, 231.23165499503699, 216.64986073252231, 206.62264854871160, 204.92253609002859, 
5500,598.06347017234054, 598.70410449917711, 597.78370647505017, 597.18567276648685, 595.36380186611893, 591.75445358518778, 583.71326228503096, 565.78526077777940, 527.82916994517655, 463.14566835120723, 391.47574369557674, 330.61131790735999, 285.28800582139479, 253.28564245520860, 231.23128630659588, 216.64958138939971, 206.62255942642713, 204.92262528495328, 
5600,598.06307033677376, 598.70456873541991, 597.78439190725680, 597.18549916714846, 595.36332278203986, 591.75459933063973, 583.71407247973059, 565.78603993028764, 527.82943926289443, 463.14555750582679, 391.47547974759482, 330.61104602668587, 285.28780911697140, 253.28557157965861, 231.23136869789130, 216.64981801249098, 206.62295064837360, 204.92302979812715, 
5700,598.06438413931414, 598.70541808312566, 597.78415933694521, 597.18488314725687, 595.36326431479779, 591.75513723831443, 583.71453558788153, 565.78595395145135, 527.82901042852257, 463.14515727778320, 391.47525005215761, 330.61100716142255, 285.28793732255679, 253.28583269796832, 231.23171377047689, 216.65019412847727, 206.62328351960554, 204.92323555638811, 
5800,598.06555045122889, 598.70563913073306, 597.78350825739642, 597.18462553654501, 595.36360487115769, 591.75540721876177, 583.71426478191984, 565.78534964405355, 527.82856451243072, 463.14501337130179, 391.47532946930306, 330.61121447224195, 285.28819534660738, 253.28608180087650, 231.23190183406342, 216.65028604937879, 206.62323055591614, 204.92308838555033, 
5900,598.06533747590277, 598.70514887690979, 597.78324934071873, 597.18490885890799, 595.36386267649596, 591.75517229583591, 583.71373037921774, 565.78500755176606, 527.82858617095997, 463.14521618209108, 391.47555491770123, 330.61138388445454, 285.28827513376552, 253.28605792063803, 231.23177630160606, 216.65007530906738, 206.62295782549060, 204.92284974723464, 
6000,598.06432519906264, 598.70465460153230, 597.78355300783153, 597.18527046092311, 595.36375676937530, 591.75479186849975, 583.71355411564662, 565.78520525492888, 527.82890571887697, 463.14543295527915, 391.47562433099290, 330.61132506713341, 285.28812283854319, 253.28584675953198, 231.23154593955508, 216.64986252134742, 206.62281386346007, 204.92279986790541, 
6100,598.06381679620563, 598.70469098020885, 597.78393895610532, 597.18528760735933, 595.36348386751217, 591.75470435673333, 583.71382208712498, 565.78557334318737, 527.82908086464408, 463.14540571762495, 391.47548494550949, 330.61114501189309, 285.28794977230893, 253.28571358764822, 231.23147694544417, 216.64986939882030, 206.62291277833310, 204.92293555067604, 
6200,598.06423761500491, 598.70508444287066, 597.78396806086857, 597.18503236848994, 595.36338813866939, 591.75493588096697, 583.71413473272185, 565.78567183232769, 527.82895977312523, 463.14522637310824, 391.47534036336106, 330.61106828350643, 285.28794656736540, 253.28577985980880, 231.23159917831833, 216.65002781776056, 206.62307985076336, 204.92305602307940, 
6300,598.06489439571430, 598.70531932147389, 597.78370516756945, 597.18486024004494, 595.36353940932770, 591.75516549264273, 583.71415365818302, 565.78547597387842, 527.82876309708456, 463.14514065550395, 391.47535896276611, 330.61115979990581, 285.28807954745452, 253.28592742131090, 231.23173459686581, 216.65012948770016, 206.62311780956921, 204.92303524262866, 
6400,598.06501292925077, 598.70518239696162, 597.78351421530601, 597.18494223909272, 595.36371580893660, 591.75515014134203, 583.71394045727448, 565.78528252888725, 527.82873372560914, 463.14522744444929, 391.47548751972403, 330.61128471078842, 285.28817604680529, 253.28598103187119, 231.23173798969600, 216.65008332558165, 206.62302304916150, 204.92293646308664, 
6500,598.06460098603270, 598.70491687876324, 597.78358397998522, 597.18512300481916, 595.36371668888694, 591.75496633585487, 583.71378397071942, 565.78529974511446, 527.82886027279699, 463.14534846294146, 391.47555886097513, 330.61129977416903, 285.28814189502668, 253.28590813823433, 231.23164142229044, 216.64997965235560, 206.62293521405644, 204.92289008698202, 
6600,598.06424149276529, 598.70484290743832, 597.78376933508332, 597.18517641787548, 595.36358042621328, 591.75485101684956, 583.71383360496850, 565.78544843878808, 527.82895862936653, 463.14535740849561, 391.47550510754382, 330.61121277304687, 285.28804457346331, 253.28581801519897, 231.23157372756174, 216.64994471903077, 206.62294730521882, 204.92293275280792, 
6700,598.06431222570393, 598.70499125167657, 597.78383725689480, 597.18507426024144, 595.36348741816278, 591.75490908267977, 583.71397908268580, 565.78552884021315, 527.82892401718141, 463.14526831071714, 391.47541232244407, 330.61114061458738, 285.28800276402239, 253.28581016284244, 231.23159851919374, 216.64999652817454, 206.62301833058200, 204.92299303056291, 
6800,598.06462679639731, 598.70514400999775, 597.78374399477877, 597.18496801715730, 595.36352900019222, 591.75503438384067, 583.71403865885907, 565.78547152090130, 527.82882824882779, 463.14520300499549, 391.47539103303001, 330.61115743238128, 285.28804703302723, 253.28587121565337, 231.23166415654134, 216.65005533787220, 206.62305456520190, 204.92299926122575, 
6900,598.06478083671243, 598.70513449617272, 597.78363352114116, 597.18497652276460, 595.36362830126563, 591.75507634388657, 583.71397253025384, 565.78537732150312, 527.82879447749951, 463.14522944816531, 391.47544858878615, 330.61122412739991, 285.28810870940038, 253.28591825608405, 231.23168959648413, 216.65005590760788, 206.62302579039221, 204.92295862934128, 
7000,598.06464752611225, 598.70501486000251, 597.78363146158563, 597.18506259222795, 595.36366394367178, 591.75501210430809, 583.71388662567165, 565.78536047507350, 527.82884618854052, 463.14529790635765, 391.47550441255112, 330.61125727459029, 285.28811786843943, 253.28590511399969, 231.23165871996468, 216.65001369108367, 206.62298107178717, 204.92292845787969, 
7100,598.06444509608548, 598.70494333857107, 597.78371235342968, 597.18511244630292, 595.36361279195091, 591.75493809201043, 583.71387907671078, 565.78541934887051, 527.82890522697505, 463.14532323762182, 391.47549839467354, 330.61122966141579, 285.28807833193167, 253.28586192257447, 231.23162005739826, 216.64998620050559, 206.62297388732824, 204.92293973844536, 
7200,598.06441153231583, 598.70498522798994, 597.78376629211789, 597.18507994132995, 595.36355131951223, 591.75493594408044, 583.71393659617934, 565.78546888706501, 527.82890378673130, 463.14528738884377, 391.47545165895690, 330.61118591256610, 285.28804485307768, 253.28584284471555, 231.23161731351610, 216.64999936820871, 206.62300234670809, 204.92296955381067, 
7300,598.06454042976793, 598.70506580795427, 597.78374088986379, 597.18502077762128, 595.36354838160935, 591.75498889998994, 583.71397899767612, 565.78545634596628, 527.82885755709390, 463.14524375474701, 391.47542438493781, 330.61117684040573, 285.28805152962366, 253.28586179037254, 231.23164367130758, 216.65002789019911, 206.62302579617869, 204.92298014260666, 
7400,598.06465009093517, 598.70508748382508, 597.78368403979380, 597.18500632891437, 595.36359253947228, 591.75502551497038, 583.71396413314574, 565.78541129303221, 527.82882830855931, 463.14524177826661, 391.47544119823749, 330.61120332294740, 285.28808065025402, 253.28588818860391, 231.23166272067593, 216.65003645739685, 206.62301959546804, 204.92296445353077, 
7500,598.06462596112078, 598.70504178723979, 597.78366602001677, 597.18504149778255, 595.36362436630520, 591.75501077237004, 583.71392353232102, 565.78539190369099, 527.82884440174428, 463.14527373140942, 391.47547314562956, 330.61122791353921, 285.28809512102885, 253.28589163597806, 231.23165574781757, 216.65002092971207, 206.62299811081576, 204.92294629321793, 
7600,598.06452833446406, 598.70499575323925, 597.78369684760366, 597.18507568924917, 595.36361268872156, 591.75497420490126, 583.71390847423982, 565.78541337199852, 527.82887741904278, 463.14529678940636, 391.47548211709972, 330.61122477338108, 285.28808331173514, 253.28587457611297, 231.23163729614910, 216.65000465633386, 206.62298892707841, 204.92294635919330, 
7700,598.06448224817848, 598.70499962067470, 597.78373050481912, 597.18507182985877, 595.36358116988720, 591.75496108686434, 583.71392879238283, 565.78544187934290, 527.82888708664984, 463.14528813351666, 391.47546425196117, 330.61120447065281, 285.28806488714480, 253.28586094568024, 231.23163054125533, 216.65000573050006, 206.62299911495640, 204.92296015526273, 
7800,598.06452482224336, 598.70503641751657, 597.78372942414467, 597.18504352725938, 595.36356887202282, 591.75497940218736, 583.71395297737854, 565.78544416509453, 527.82886839993569, 463.14526490293633, 391.47544555443102, 330.61119327272496, 285.28806144199945, 253.28586460703337, 231.23163978773763, 216.65001852055968, 206.62301262089122, 204.92296914836444, 
7900,598.06458714927419, 598.70505761993149, 597.78370347529119, 597.18502766177960, 595.36358412875450, 591.75500099781948, 583.71395343644667, 565.78542409685167, 527.82884859936144, 463.14525580597376, 391.47544633873878, 330.61120083437174, 285.28807272118047, 253.28587699709442, 231.23165073104306, 216.65002596133257, 206.62301373977562, 204.92296461810130, 
8000,598.06459629638550, 598.70504408136321, 597.78368725552332, 597.18503839601431, 595.36360337122812, 591.75500155828865, 583.71393572792590, 565.78540923569301, 527.82884953887446, 463.14526714038868, 391.47546076153412, 330.61121409859464, 285.28808263174875, 253.28588232601624, 231.23165093527854, 216.65002121388869, 206.62300430044070, 204.92295482988760, 
8100,598.06455579438705, 598.70501941367149, 597.78369605810155, 597.18505741098909, 595.36360477672713, 591.75498598632271, 583.71392395109103, 565.78541465795070, 527.82886512838684, 463.14528153938016, 391.47546977991379, 330.61121726726304, 285.28808079875034, 253.28587663533790, 231.23164294338818, 216.65001257041203, 206.62299728322444, 204.92295178955288, 
8200,598.06452238121221, 598.70501335669155, 597.78371400607159, 597.18506196793373, 595.36359143434811, 591.75497545431506, 583.71392956574414, 565.78542945968718, 527.82887482370040, 463.14528268759432, 391.47546507325137, 330.61120956670254, 285.28807230226175, 253.28586901380390, 231.23163762694310, 216.65001051503165, 206.62299979280172, 204.92295716749143, 
8300,598.06453067235975, 598.70502779117317, 597.78371921728888, 597.18505075499547, 595.36358160267537, 591.75498013913500, 583.71394202634326, 565.78543512498959, 527.82886956037862, 463.14527271197744, 391.47545527680359, 330.61120217579389, 285.28806812587476, 253.28586829475896, 231.23164014223977, 216.65001566157889, 206.62300672637025, 204.92296301995310, 
